help_cat,help_type,loc,loc_extra,nums,per,text,tid,time
OFFER_HELP,OXYGEN_BED,"['aamba talavadi', 'avalon', 'aamba talavadi', 'katargam', 'surat', 'gujarat']","['aamba talavadi', 'avalon', 'aamba talavadi', 'katargam', 'surat', 'gujarat']",['8660856703'],['varun shekhada'],"COVID-19 @ , RESOURCES ao 8 AID BOs SURAT 8 OXYGEN beds available Samast patidar samaj Hall Aamba Talavadi Rd opp. Ankur school near Avalon, Aamba Talavadi, Katargam, Surat, Gujarat 395004 8660856703 Varun Shekhada Verified at 01:44 AM, 15/05/2021 Although we are cross-checking validity on calls, please use careful discretion before using the given information. ",xxxx,2021-05-15T12:42:56.527051
OFFER_HELP,BLOOD,[],[],[],[],"£Dy ‘Ani Se covidaidresources Plasma Donor available A +ve CHANDIGARH Recovered: 15TH APRIL 2021 (te) ee es CT a oe AID XS, Pomoc tee get jl vaccinated soon. Please get in touch if Pye Wc cnlce- clam i a Patient details and PoC Type something... ",xxxx,2021-05-15T12:42:58.590921
OFFER_HELP,OXYGEN,['chennai'],['chennai'],['9940078094'],[],"COVID-19 @. , RESOURCES Bo % AID BOs India Oxygen Concentrator Based in Chennai but pan India delivery is possible 99400 78094 65k for 5L Discount on bulk purchases Verified at 11:25AM, 15/5/21 ",xxxx,2021-05-15T12:43:00.416715
OFFER_HELP,OXYGEN,"['india', 'pitam pura', 'new delhi']","['india', 'pitam pura', 'new delhi']",['9911112717'],[],"(ote) | es: -o e RESOURCES oF wy Od India Free Oxygen Refill available Refill less than 10ltr capacity cylinder; Required video of patient in which oxy meter reading equal or less than 90 9911112717- Ravi Puniani Address :-Art of living, Temple of Knowledge, PLOT NO. 11, FC- 57, BLOCK NO. H-4&5, PITAM PURA. NEW DELHI-110034. Verified at 11:35 AM, 15/5/21 Swipe up for location Although we are cross-checking validity on calls, please use c areful discretion before using the given information. ",xxxx,2021-05-15T12:43:03.600905
NOT_COVID,BLOOD,[],[],[],[],PEC) RESOURCES AID ,xxxx,2021-05-15T12:43:04.838631
OFFER_HELP,BLOOD,['chandigarh'],['chandigarh'],[],[],"Plasma Donor available A +ve CHANDIGARH Recovered: 15TH APRIL 2021 COVID-19 -@. | RESOURCES B-°F AID WW, ",xxxx,2021-05-15T12:43:18.629879
OFFER_HELP,AMBULANCE,"['mysore', 'india']","['mysore', 'india']",[],[],"AMBULANCE SERVICES MYSORE LUCKNOW RUDRAPUR COVID-19 © , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:28.639411
OFFER_HELP,AMBULANCE,"['mysore', 'india']","['mysore', 'india']",[],[],"AMBULANCE SERVICES MYSORE LUCKNOW RUDRAPUR COVID-19 © , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:31.031014
OFFER_HELP,AMBULANCE,"['mysore', 'mysore', 'karnataka']","['mysore', 'mysore', 'karnataka']",['9343110884'],[],"MYSORE Ambulance service (no oxygen) Amritakripa Charitable Hospital Mysore, Karnataka 9343110884 Verified at 8:35 P.M, 14-05 COVID-19 © RESOURCES ‘@: Inte Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:33.664788
OFFER_HELP,AMBULANCE,['lucknow'],['lucknow'],['9119666688'],[],"LUCKNOW Ambulance service (with oxygen) 9119666688 Verified at 8:45 P.M, 14-05 COVID-19 -@: . CT Tae, oF AID Bod Inte Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:36.111433
OFFER_HELP,OXYGEN_BED,"['agra kanpur noida', 'india']","['agra kanpur noida', 'india']",[],[],"Hospital Beds AGRA KANPUR NOIDA RESOURCES 4x. nD @: India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:40.762421
OFFER_HELP,OXYGEN_BED,"['agra kanpur noida', 'india']","['agra kanpur noida', 'india']",[],[],"Hospital Beds AGRA KANPUR NOIDA RESOURCES 4x. nD @: India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:42.935848
OFFER_HELP,OXYGEN_BED,"['medical college and research center', 'panki', 'kanpur']","['medical college and research center', 'panki', 'kanpur']",['9415045044'],[],"100+ OXYGEN BEDS AVAILABLE Narayana Medical college and research center, Panki, Kanpur Contact - 9415045044 COVID-19 -@:. Verified at 5:28, 14/05/2021 RESOURCES Roy AID WY, Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:45.936263
OFFER_HELP,OXYGEN_BED,['chunni ganj'],['chunni ganj'],[],[],"OXYGEN BEDS AVAILABLE Apollo Spectra Hospitals 14/138 Chunni Ganj Near BNSD college Kanpur (COlmierc = SEO sia 0s COVID-19 -@:. Ctl aa Verified at 5:24, 14/05/2021 AID Sst Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:48.718215
OFFER_HELP,OXYGEN_BED,"['priya hospital', 'banka', 'kanpur', 'nagar']","['priya hospital', 'banka', 'kanpur', 'nagar']",['9453830780'],[],"25+ OXYGEN BEDS AVAILABLE Priya Hospital D-25, HIG, World Bank Barra, Kanpur Nagar - 208027 Contact - 9453830780 COVID-19 -@:. Verified at 5:30, 14/05/2021 RESOURCES R- oF AID WY, Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:51.643618
OFFER_HELP,OXYGEN_BED,"['pulse hospital', 'agra']","['pulse hospital', 'agra']","['8445282484', '8630056218']",[],"OXYGEN BEDS AVAILABLE Pulse Hospital, Agra Contact - 8445282484, 8630056218 COVID-19 -@:. Verified at 5:17, 14/05/2021 RESOURCES i. oF AID WY, it Tr) Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:54.158996
OFFER_HELP,OXYGEN_BED,"['jyoti jeevan hospital', 'awas vikas', 'bhodlaa', 'agra']","['jyoti jeevan hospital', 'awas vikas', 'bhodlaa', 'agra']",['9897029148'],[],"OXYGEN BEDS AVAILABLE JYOTI JEEVAN HOSPITAL Sector L, AWAS VIKAS, Bhodlaa , AGRA Contact - 9897029148 a ' COVID-19 © , Verified at 5:21, 14/05/2021 tte va 29 @: ) Od Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:43:56.893655
NOT_COVID,OXYGEN_BED,['lucknow'],['lucknow'],[],[],"Hospital Beds LUCKNOW COVID-19 -@: . RESOURCES i. oF nD BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:01.102467
NOT_COVID,OXYGEN_BED,['lucknow'],['lucknow'],[],[],"Hospital Beds LUCKNOW COVID-19 -@: . RESOURCES i. oF nD BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:03.280896
OFFER_HELP,OXYGEN_BED,"['park', 'mahanagar', 'lucknow', 'uttar pradesh']","['park', 'mahanagar', 'lucknow', 'uttar pradesh']",['9336785050'],[],"OXYGEN BEDS AVAILABLE iin name> irae Broan Ae l ale) alesoxXc aie dle SiOle ae Park, Mahanagar, Lucknow, Uttar Pradesh 226006 WONTAGI- 9336785050 @ COVID-19 -@: . RESOURCES Koy nT BOs Verified at 16:32, 14/05/2021 Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:06.305363
OFFER_HELP,OXYGEN_BED,"['lucknow', 'india']","['lucknow', 'india']",['9415022002'],[],"55 OXYGEN BEDS AVAILABLE ADVANCE NEURO AND GEN. HOSPITAL aid larxela)peslelit-]a) 016] aa ncerele| Lucknow Contact - 9415022002 COVID-19 -@: . RESOURCES @- nT BOs Verified at 16:35, 14/05/2021 India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:09.147183
OFFER_HELP,OXYGEN_BED,['lucknow metro hospital gomti nagar lucknow'],['lucknow metro hospital gomti nagar lucknow'],['8896650786'],[],"25+ OXYGEN BEDS AVAILABLE LUCKNOW METRO HOSPITAL Gomti Nagar lucknow Contact- 8896650786 COVID-19 -@: . Gt Cea. Verified at 16:41, 14/05/2021 AID ea India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:11.841611
OFFER_HELP,ICU_BED,"['vijay tower', 'cp', '-', '1', 'vastu khand', 'gomti nagar', 'lucknow', 'uttar pradesh']","['vijay tower', 'cp', '-', '1', 'vastu khand', 'gomti nagar', 'lucknow', 'uttar pradesh']",['9119690303'],[],"3 ICU beds (WITH Ventilator) 3 Oxygen beds Make Well Hospital & Trauma Cenre Vijay Tower, CP-1, Vastu Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010 9119690303 COVID-19 -@: . Gt Cea. oF Verified at 16:48, 14/05/2021 AID het Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:14.841934
OFFER_HELP,ICU_BED,"['kamakhaya hospital sarai mali ka krasinga', 'hardoi rd', 'chaupatiyan', 'chowk', 'lucknow', 'uttar pradesh']","['kamakhaya hospital sarai mali ka krasinga', 'hardoi rd', 'chaupatiyan', 'chowk', 'lucknow', 'uttar pradesh']",['+919415002546'],[],"ICU beds available (with non invasive ventilator i.e with Bipap, but no proper ventilator beds) Oxygen beds available Kamakhaya Hospital Sarai Mali Ka Krasinga, Hardoi Rd, Chaupatiyan, Chowk, Lucknow, Uttar Pradesh 226003 +919415002546 COVID-19 -@: . Gt aa Verified at 16:47, 14/05/2021 AID Set Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:18.213774
OFFER_HELP,OXYGEN_BED,"['gcrg memorial hospital chandrika devi road', 'lucknow', 'india']","['gcrg memorial hospital chandrika devi road', 'lucknow', 'india']",['8400000643'],[],"OXYGEN BEDS AVAILABLE GCRG MEMORIAL HOSPITAL Chandrika Devi Road Lucknow Contact- 8400000643 COVID-19 -@: . Gt Ca. oF Verified at 16:52, 14/05/2021 AID ee India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:20.982364
NOT_COVID,OXYGEN_BED,[],[],[],[],"Covid Aid Resources Hospital Beds, Medicines, Ambulance, Oxygen eh eee yA COVID-19 -@: . RESOURCES KR. oF nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:24.903843
NOT_COVID,OXYGEN_BED,[],[],[],[],"Covid Aid Resources Hospital Beds, Medicines, Ambulance, Oxygen eh eee yA COVID-19 -@: . RESOURCES KR. oF nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:27.473557
OFFER_HELP,AMBULANCE,[],[],[],[],"AMBULANCE Ambulance with oxygen Support and ventilator Hyderabad SSS) eer COVID-19 -@: . RESOURCES RF Verified at 13:16, 14/05/2021 AID BOs Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:30.535156
OFFER_HELP,OXYGEN_BED,"['jeedtla', 'shapur nagar main rd', 'sbi bank', 'apiic colony', 'shapur nagar', 'chinthal', 'jeedimetla', 'hyderabad', 'telangana']","['jeedtla', 'shapur nagar main rd', 'sbi bank', 'apiic colony', 'shapur nagar', 'chinthal', 'jeedimetla', 'hyderabad', 'telangana']","['23090503', '791903244444']",[],"Oxygen beds SIGMA HOSPITALS JEEDIMETLA 22-4/1, Shapur Nagar Main Rd, near SBI Bank, APIIC Colony, Shapur Nagar, Chinthal, Jeedimetla, Hyderabad, Telangana 500055 040° 2309 0503) 7919032444444 ; Rt ae Verified at 13:10, 14/05/2021 LLL xt Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:33.658742
OFFER_HELP,OXYGEN_BED,"['mumbai', 'big bazar', 'balaji nagar', 'kukatpally', 'hyderabad', 'telangana']","['mumbai', 'big bazar', 'balaji nagar', 'kukatpally', 'hyderabad', 'telangana']","['4068252525', '+917989844615']",['rene'],"Oxygen beds OMNI Hospitals Mumbai Hwy, opp. BIG BAZAR, Balaji Nagar, Kukatpally, Hyderabad, Telangana 500072 040 6825 2525 +917989844615 (talk here before going) ; Rene Verified at 13:05, 14/05/2021 bd Sets Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:36.581881
OFFER_HELP,ICU_BED,"['hospitals gaddi annaram cross road', 'dilsukh nagar main rd', 'dilsukhnagar', 'hyderabad', 'telangana', 'sr']","['hospitals gaddi annaram cross road', 'dilsukh nagar main rd', 'dilsukhnagar', 'hyderabad', 'telangana', 'sr']",[],[],"Oxygen beds, icu beds without ventilator Not taking very critical patients Nikhil Hospitals Gaddi Annaram Cross Road, Dilsukh Nagar Main Rd, Dilsukhnagar, Hyderabad, Telangana 500036 OIG Al esS) (SSIS), Sreteleie4 28 ; Se Verified at 13:02, 14/05/2021 AID “a Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:39.887082
OFFER_HELP,MEDICINE,"['meds mukesh medical hall', 'opp', '. nims hospital', 'punjagutta', 'to', 'khairatabad rd', 'matha nagar', 'somajiguda', 'hyderabad', 'telangana']","['meds mukesh medical hall', 'opp', '. nims hospital', 'punjagutta', 'to', 'khairatabad rd', 'matha nagar', 'somajiguda', 'hyderabad', 'telangana']","['9849544001', '9160544001']",[],"Bevacizumab, favipiravir and other Covid meds Mukesh Medical Hall 6-3-666/1/2, 3 & 4D, Opp. NIMS Hospital, Punjagutta, to, Khairatabad Rd, Matha Nagar, Somajiguda, Hyderabad, Telangana 500082 098495 44001, 9160544001 ; Stee Verified at 10:45 AM, 14/05/2021 LLL xt Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:43.129567
OFFER_HELP,OXYGEN,['india'],['india'],[],[],"OXYGEN CONCENTRATORS PAN-INDIA COVID-19 © , RESOURCES i. 8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:47.988547
OFFER_HELP,OXYGEN,['india'],['india'],[],[],"OXYGEN CONCENTRATORS PAN-INDIA COVID-19 © , RESOURCES i. 8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:50.324516
OFFER_HELP,OXYGEN,['gurgaon'],['gurgaon'],['+9196253213'],[],"GURGAON 5 Litres, 7 Litres and 9 Litres Medical Concentrator Available Pickup from Gurgaon +91 96253 21386 (WHATSAPP ONLY) Limited pieces only. Only for serious buyers. VO CC RT On URS sy a teehee AID -O Inte Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:53.276766
OFFER_HELP,OXYGEN,['india'],['india'],['9940078094'],[],"ey based in Chennai 5 litre Rs 90,000 plus gst ( medical grade) 1-7 litre Rs 72,000 plus gst (non medical grade ) Freight as per Actuals Advance payment Pick up or delivery (charges apply) 9940078094 eT Ces NEG CC RRR NN Re ea) {1 eee India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:56.337377
OFFER_HELP,OXYGEN,"['france', 'us']","['france', 'us']",['8469666190'],[],"Edy 84696 66190 Pan India delivery 5L for 70k With 3 year warranty for compressor and 1 year manufacturer's warranty Company Name - MyHomePlus OxyConcentrators (Spare parts procured from France and US) Verified at 10:40 P.M, 13-05 tao coy India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:44:59.566361
NOT_COVID,OXYGEN,[],[],"['+9192058227', '919205822779']",[],"NOIDA Specification: CANTA SL (imported) Price: Rs. 70,000 + 12% GST = Rs. 78,400 Limited stock; offer until stock lasts Invoice will be provided Buyer to collect equipment from Greater Noida on 11/05/2021 after confirmation of reservation 100% advance payment via bank transfer (no cash) Call/WhatsApp on +91 92058 22779 919205822779 Pickup from noida re Lieto) ea AID Bod Verified at 10:41 P.M, 13-05 POC Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:02.801179
NOT_COVID,OXYGEN_BED,"['uttarakhand', 'india']","['uttarakhand', 'india']",[],[],"Hospital Beds Pave eT! CHAMPAWAT (UTTARAKHAND) COVID-19 -@: . RESOURCES Koy nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:07.584222
NOT_COVID,OXYGEN_BED,"['uttarakhand', 'india']","['uttarakhand', 'india']",[],[],"Hospital Beds Pave eT! CHAMPAWAT (UTTARAKHAND) COVID-19 -@: . RESOURCES Koy nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:10.227516
NOT_COVID,OXYGEN_BED,"['kalindi hospital jiwangarh', 'chakrata road', 'vikas nagar dehradun', 'dehradun']","['kalindi hospital jiwangarh', 'chakrata road', 'vikas nagar dehradun', 'dehradun']",['+9178951513'],[],"PVE! Oxygen beds available Kalindi Hospital Jiwangarh Line, Chakrata Road, Vikas Nagar Dehradun, Dehradun - 248198 +91 78951 513380 COVID-19 ©... Verified at 17:35,13/05/2021 RESID Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:12.916811
OFFER_HELP,OXYGEN_BED,['delhi'],['delhi'],[],[],"Hospital Beds DELHI-NCR UTTARAKHAND COVID-19 © , RESOURCES RK. 8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:17.057349
OFFER_HELP,OXYGEN_BED,['delhi'],['delhi'],[],[],"Hospital Beds DELHI-NCR UTTARAKHAND COVID-19 © , RESOURCES RK. 8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:19.438202
OFFER_HELP,ICU_BED,"['faridabad', 'lotus hospital', 'best hospital', 'faridabad', 'no 2', 'ballabhgarh', '-', 'sohna rd', 'jeevan nagar', 'jiwan colony il', 'faridabad', 'inte', 'ace', 'india']","['faridabad', 'lotus hospital', 'best hospital', 'faridabad', 'no 2', 'ballabhgarh', '-', 'sohna rd', 'jeevan nagar', 'jiwan colony il', 'faridabad', 'inte', 'ace', 'india']",['9792175508'],[],"FARIDABAD Oxygen beds, ICU beds without ventilator Lotus Hospital - Best Hospital in Faridabad Plot no 2, Ballabhgarh-Sohna Rd, Jeevan Nagar, Jiwan Colony Il, Sector 53, Faridabad, inte] ace] ate alee 097921 75508 COVID-19 ©: , CET Cao Verified at 4:12 P.M, 13-05 LLL eet India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:22.611273
OFFER_HELP,ICU_BED,"['cm patel hospital', 'best hospital', 'shahdara e - 7', 'main 100 feet rd', 'west jyoti nagar', 'jyoti nagar west', 'block a', 'jyoti nagar', 'shahdara', 'extension', 'delhi', 'india']","['cm patel hospital', 'best hospital', 'shahdara e - 7', 'main 100 feet rd', 'west jyoti nagar', 'jyoti nagar west', 'block a', 'jyoti nagar', 'shahdara', 'extension', 'delhi', 'india']","['9810869200', '9311836031']",[],"148 | 8 oxygen beds, ICU with bipap not ventilator available CM Patel Hospital - Best hospital in Shahdara E-7, Main 100 Feet Rd, West Jyoti Nagar, Jyoti Nagar West, Block A, Jyoti Nagar, Shahdara, Extension, Delhi 110094 098108 69200, 9311836031 COVID-19 © , RESOURCES gy, Verified at 4:17 P.M, 13-05 AID —, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:26.022487
OFFER_HELP,OXYGEN_BED,"['vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['1374222103', '7830700501']",['saklani'],"ULE aT Oxygen beds available District Hospital near Vishwanath Chowk, Uttarkashi, Uttarakhand 249193 01374 222 103 Dr Saklani- 7830700501 COVID-19 © , CET ao Verified at 4:19 P.M, 13-05 LLL eet India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:28.906777
NOT_COVID,OXYGEN_BED,['india'],['india'],[],[],"Covid Aid Resources OA Ge COVID-19 © , RESOURCES R-o8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:36.210199
NOT_COVID,OXYGEN_BED,['india'],['india'],[],[],"Covid Aid Resources OA Ge COVID-19 © , RESOURCES R-o8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:38.499096
OFFER_HELP,AMBULANCE,"['dehradun', 'wy', 'india']","['dehradun', 'wy', 'india']",['7906953116'],[],"DEHRADUN Ambulance with oxygen support Sonu-7906953116 Verified at 2:55 P.M, 12-05 COVID-19 © , RESOURCES i. 8 ) WY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:40.997988
NOT_COVID,OXYGEN_BED,"['co district hospital', 'vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['co district hospital', 'vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['1374222103', '7830700501']","['fea lee neel', 'saklani', 'brel ano']","UU 0) fea lee NEEL) Co District Hospital Near Vishwanath Chowk, Uttarkashi, Uttarakhand 249193 01374 222 103 Dr Saklani- 7830700501 COVID-19 © , Brel ano Verified at 4:02 P.M, 12-05 AID —, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:43.893773
OFFER_HELP,OXYGEN,"['dehradun', 'arhat bazaar', 'lakkhi bagh', 'dehradun', 'uttarakhand', 'india']","['dehradun', 'arhat bazaar', 'lakkhi bagh', 'dehradun', 'uttarakhand', 'india']","['780141255', '+9182731562']",['brel cano'],"DEHRADUN 0) af Bharat Oxygen traders 30°18'55.25N 78 0141-255 Arhat Bazaar, Lakkhi Bagh, Dehradun, Uttarakhand 248001 +91 82731 56206 Call before going once COVID-19 © , Brel Cano Verified at 4:54 P.M, 12-05 AID <—, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:47.061216
OFFER_HELP,OXYGEN_BED,['uttarakhand'],['uttarakhand'],[],[],"Hospital Beds ya R UTTARAKHAND COVID-19 © , RESOURCES R-°8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:51.703842
OFFER_HELP,OXYGEN_BED,['uttarakhand'],['uttarakhand'],[],[],"Hospital Beds ya R UTTARAKHAND COVID-19 © , RESOURCES R-°8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:54.026491
OFFER_HELP,OXYGEN_BED,"['st', "". stephen's hospital st. stephen's hospital marg"", 'tis hazari', 'new delhi', 'delhi', 'india']","['st', "". stephen's hospital st. stephen's hospital marg"", 'tis hazari', 'new delhi', 'delhi', 'india']",['1123966021'],[],"18 | OXYGEN BEDS AND NORMAL BEDS AVAILABLE St. Stephen's Hospital St. Stephen's Hospital Marg, Tis Hazari, New Delhi, Delhi 110054 011 2396 6021 COVID-19 © , RESOURCES R-8 AID , Verified at 3:00 P.M, 12-05 India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:45:57.071499
OFFER_HELP,OXYGEN_BED,"['upadhyay hospital', 'shaheed mangal pandey marg', 'nanak pura', 'hari nagar', 'new delhi', 'delhi', 'india']","['upadhyay hospital', 'shaheed mangal pandey marg', 'nanak pura', 'hari nagar', 'new delhi', 'delhi', 'india']","['1125494402', '1125401075']",[],"DELHI 80 oxygen beds available Deen Dayal Upadhyay Hospital Shaheed Mangal Pandey Marg, Nanak Pura, Hari Nagar, New Delhi, Delhi 110064 011 2549 4402, 01125401075 COVID-19 © , RESOURCES BR. 8 AID , Verified at 3:23 P.M, 12-05 India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:00.097118
OFFER_HELP,OXYGEN_BED,"['dehradun', 'dehradun kishanpur', 'dehradun', 'uttarakhand', 'india']","['dehradun', 'dehradun kishanpur', 'dehradun', 'uttarakhand', 'india']","['1352734356', '6396741154']",[],"DEHRADUN Beds with oxygen concentrators Vivekananda Netralaya Dehradun Kishanpur, Dehradun, Uttarakhand 248009 0135 273 4356, 6396741154 Taking patients with Spo2 level above 90 COVID-19 © , Get Tee OB Verified at 3:50 P.M, 12-05 EU) et India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:03.140026
OFFER_HELP,ICU_BED,"['gurga', 'noble hospital & trauma centre', 'delhi wali masjid', 'no 1', 'badkhal pali rd', 'gurugram', 'haryana', 'india']","['gurga', 'noble hospital & trauma centre', 'delhi wali masjid', 'no 1', 'badkhal pali rd', 'gurugram', 'haryana', 'india']","['9266741446', '9871673949']",[],"GURGAON Oxygen beds and ICU beds (without ventilator) Noble Hospital & Trauma Centre Delhi Wali Masjid, Plot No 1, near, Badkhal Pali Rd, opposite, Sector 48, Gurugram, Haryana 121001 092667 41446, 9871673949 COVID-19 © , RESOURCES @: Verified at 3:32 P.M, 12-05 AID Sed India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:06.383840
OFFER_HELP,OXYGEN_BED,"['tanakpur', 'road', 'champawat', 'uttarakhand', 'india']","['tanakpur', 'road', 'champawat', 'uttarakhand', 'india']",['9720739628'],[],"UTTARAKHAND Few oxygen beds available Jeevan Anmol Multi Speciality Hospital National Highway 125, Tanakpur, Road, Champawat, Uttarakhand 262523 097207 39628 COVID-19 © , RESOURCES B-°y Verified at 3:16 P.M, 12-05 AID Ska India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:09.537839
NOT_COVID,OXYGEN,"['rishikesh virbhadra road', 'shivaji nagar', 'near', 'barrage', 'sturida colony', 'rishikesh', 'uttarakhand']","['rishikesh virbhadra road', 'shivaji nagar', 'near', 'barrage', 'sturida colony', 'rishikesh', 'uttarakhand']","['1352462927', '8475000144']",[],"RISHIKESH (ep Via leew Welle) All India Institute of Medical Science Rishikesh Virbhadra Road Shivaji Nagar, near Barrage, Sturida Colony, Rishikesh, Uttarakhand 249203 0135 246 2927 PRO Office-8475000144 COVID-19 -@: , RESOURCES R-°8 i) wy, Verified at 3:40 P.M, 12-05 Pre Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:12.639868
OFFER_HELP,OXYGEN_BED,"['delhi', 'jawaharlal nehru marg', 'delhi gate', 'lnjp colony', 'new delhi', 'delhiy', 'india']","['delhi', 'jawaharlal nehru marg', 'delhi gate', 'lnjp colony', 'new delhi', 'delhiy', 'india']","['1123236000', '8046820570']",[],"DELHI 400 oxygen beds available Lok Nayak Hospital metro Station Central, Jawaharlal Nehru Marg, near Delhi Gate, LNJP Colony, New Delhi, Delhi 110002 011 2323 6000,08046820570 a (oC) [es neo ae Verified at 3:00 P.M, 12-05 RESOURCES Boy ) WY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:15.770468
